crowdedness,dhall,datetime
1,BF,2019-05-06 18:51:46.122014
1,MY,2019-05-06 18:51:46.123015
5,BK,2019-05-06 18:51:55.193002
3,BR,2019-05-06 18:51:55.193003
4,GH,2019-05-06 18:51:55.193004
4,DC,2019-05-06 18:51:55.194005
4,MC,2019-05-06 18:51:55.194006
5,JE,2019-05-06 18:51:55.194007
3,PC,2019-05-06 18:51:55.194008
3,SM,2019-05-06 18:51:55.195009
3,TD,2019-05-06 18:51:55.195010
3,SY,2019-05-06 18:51:55.195011
3,ES,2019-05-06 18:51:55.195012
3,TC,2019-05-06 18:51:55.195013
3,BF,2019-05-06 18:51:55.196014
3,MY,2019-05-06 18:51:55.196015
2,BR,2019-05-06 18:56:39.280003
3,DC,2019-05-06 18:56:39.282005
4,JE,2019-05-06 18:56:39.283007
2,SY,2019-05-06 18:56:39.286011
4,ES,2019-05-06 18:56:39.286012
2,TC,2019-05-06 18:56:39.287013
2,BF,2019-05-06 18:56:39.288014
4,BK,2019-05-06 19:01:50.766001
3,MC,2019-05-06 19:01:50.769005
3,ES,2019-05-06 19:01:50.773011
3,BK,2019-05-06 19:05:26.153003
3,GH,2019-05-06 19:05:26.154005
4,MC,2019-05-06 19:05:26.155007
3,JE,2019-05-06 19:05:26.155008
2,PC,2019-05-06 19:05:26.156009
2,TD,2019-05-06 19:05:26.156011
1,BR,2019-05-06 19:13:31.890003
2,DC,2019-05-06 19:13:31.892005
3,MC,2019-05-06 19:13:31.892006
2,JE,2019-05-06 19:13:31.893007
2,SM,2019-05-06 19:13:31.894009
4,ES,2019-05-06 19:13:31.895012
2,MY,2019-05-06 19:13:31.897015
2,GH,2019-05-06 19:16:36.141005
3,DC,2019-05-06 19:16:36.141006
1,SY,2019-05-06 19:16:36.143012
3,ES,2019-05-06 19:16:36.143013
2,DC,2019-05-06 19:20:26.131006
2,BK,2019-05-06 19:25:26.586061
1,GH,2019-05-06 19:40:24.532005
1,DC,2019-05-06 19:40:24.532006
1,JE,2019-05-06 19:40:24.533008
1,SM,2019-05-06 19:40:24.534010
1,TD,2019-05-06 19:40:24.534011
2,ES,2019-05-06 19:40:24.535013
1,MY,2019-05-06 19:40:24.537016
1,BK,2019-05-06 20:04:49.136002
0,DC,2019-05-06 20:04:49.141005
1,PC,2019-05-06 20:04:49.144008
0,SY,2019-05-06 20:04:49.146011
1,TC,2019-05-06 20:04:49.147013
1,BF,2019-05-06 20:04:49.148014
0,BK,2019-05-06 20:11:28.195002
0,BR,2019-05-06 20:11:28.195003
0,GH,2019-05-06 20:11:28.196004
0,JE,2019-05-06 20:11:28.198007
0,PC,2019-05-06 20:11:28.199008
0,SM,2019-05-06 20:11:28.200009
0,TD,2019-05-06 20:11:28.200010
0,TC,2019-05-06 20:11:28.202013
0,BF,2019-05-06 20:11:28.202014
0,MY,2019-05-06 20:11:28.203015
2,MC,2019-05-06 20:21:12.062007
1,MC,2019-05-06 20:49:07.319005
0,ES,2019-05-06 20:49:07.324011
0,MC,2019-05-06 20:50:57.102007
9,BK,2019-05-07 00:31:29.476002
3,BR,2019-05-07 00:31:29.477003
4,GH,2019-05-07 00:31:29.479004
4,DC,2019-05-07 00:31:29.480005
5,MC,2019-05-07 00:31:29.481006
5,JE,2019-05-07 00:31:29.482007
4,PC,2019-05-07 00:31:29.483008
5,SM,2019-05-07 00:31:29.483009
8,TD,2019-05-07 00:31:29.484010
3,SY,2019-05-07 00:31:29.485011
4,ES,2019-05-07 00:31:29.486012
6,TC,2019-05-07 00:31:29.486013
6,BF,2019-05-07 00:31:29.487014
5,MY,2019-05-07 00:31:29.488015
0,BK,2019-05-07 00:41:40.736002
0,BR,2019-05-07 00:41:40.737003
0,GH,2019-05-07 00:41:40.738004
0,DC,2019-05-07 00:41:40.739005
0,MC,2019-05-07 00:41:40.739006
0,JE,2019-05-07 00:41:40.740007
0,PC,2019-05-07 00:41:40.741008
0,SM,2019-05-07 00:41:40.741009
0,TD,2019-05-07 00:41:40.742010
0,SY,2019-05-07 00:41:40.742011
0,ES,2019-05-07 00:41:40.743012
0,TC,2019-05-07 00:41:40.743013
0,BF,2019-05-07 00:41:40.744014
0,MY,2019-05-07 00:41:40.745015
1,BK,2019-05-07 08:02:15.228002
1,BR,2019-05-07 08:02:15.228003
1,MC,2019-05-07 08:02:15.230006
1,JE,2019-05-07 08:02:15.231007
1,SM,2019-05-07 08:02:15.232009
1,SY,2019-05-07 08:02:15.232011
1,ES,2019-05-07 08:02:15.233012
1,TC,2019-05-07 08:02:15.233013
1,MY,2019-05-07 08:02:15.234015
2,BR,2019-05-07 08:12:23.353003
1,GH,2019-05-07 08:12:23.354004
1,DC,2019-05-07 08:12:23.354005
1,PC,2019-05-07 08:12:23.355008
2,SM,2019-05-07 08:12:23.356009
1,TD,2019-05-07 08:12:23.356010
1,BF,2019-05-07 08:12:23.357014
2,MY,2019-05-07 08:12:23.357015
2,GH,2019-05-07 08:14:18.474008
2,MC,2019-05-07 08:14:18.478010
2,PC,2019-05-07 08:14:18.480012
1,SM,2019-05-07 08:14:18.481013
2,TD,2019-05-07 08:14:18.482014
2,SY,2019-05-07 08:14:18.483015
2,ES,2019-05-07 08:14:18.484016
1,BR,2019-05-07 08:18:59.084002
1,GH,2019-05-07 08:18:59.084003
1,MC,2019-05-07 08:18:59.086005
1,PC,2019-05-07 08:18:59.087007
2,SM,2019-05-07 08:18:59.087008
1,TD,2019-05-07 08:18:59.088009
1,SY,2019-05-07 08:18:59.088010
1,ES,2019-05-07 08:18:59.088011
1,MY,2019-05-07 08:18:59.089014
2,GH,2019-05-07 08:22:29.657005
2,MY,2019-05-07 08:22:29.660016
2,BR,2019-05-07 08:38:37.799004
2,JE,2019-05-07 08:38:37.804008
2,TD,2019-05-07 08:38:37.806011
1,MY,2019-05-07 08:47:36.599014
2,MY,2019-05-07 08:50:36.159015
2,MC,2019-05-07 09:01:50.837006
1,SM,2019-05-07 09:01:50.838009
2,ES,2019-05-07 09:01:50.839012
1,JE,2019-05-07 09:10:56.258009
2,PC,2019-05-07 09:10:56.259010
2,SY,2019-05-07 09:10:56.263013
1,GH,2019-05-07 09:16:34.717003
2,SM,2019-05-07 09:16:34.719008
2,GH,2019-05-07 09:20:17.559003
1,PC,2019-05-07 09:20:17.562007
2,BK,2019-05-07 09:31:19.615002
2,TC,2019-05-07 09:42:24.695012
7,BK,2019-05-07 09:45:10.551001
3,BR,2019-05-07 09:45:10.552002
4,GH,2019-05-07 09:45:10.553003
4,DC,2019-05-07 09:45:10.554004
5,MC,2019-05-07 09:45:10.554005
5,JE,2019-05-07 09:45:10.555006
4,PC,2019-05-07 09:45:10.556007
5,SM,2019-05-07 09:45:10.556008
9,TD,2019-05-07 09:45:10.557009
3,SY,2019-05-07 09:45:10.557010
4,ES,2019-05-07 09:45:10.558011
4,TC,2019-05-07 09:45:10.558012
5,BF,2019-05-07 09:45:10.559013
4,MY,2019-05-07 09:45:10.560014
2,BK,2019-05-07 09:45:38.006003
2,BR,2019-05-07 09:45:38.007004
2,GH,2019-05-07 09:45:38.008005
1,DC,2019-05-07 09:45:38.008006
2,MC,2019-05-07 09:45:38.009007
1,JE,2019-05-07 09:45:38.009008
1,PC,2019-05-07 09:45:38.010009
2,SM,2019-05-07 09:45:38.010010
2,TD,2019-05-07 09:45:38.010011
2,SY,2019-05-07 09:45:38.011012
2,ES,2019-05-07 09:45:38.011013
2,TC,2019-05-07 09:45:38.012014
1,BF,2019-05-07 09:45:38.012015
2,MY,2019-05-07 09:45:38.013016
1,TC,2019-05-07 09:47:29.396012
3,MC,2019-05-07 09:51:07.189005
3,BR,2019-05-07 09:55:27.238003
2,MC,2019-05-07 09:55:27.239006
1,TD,2019-05-07 09:55:27.240010
2,TC,2019-05-07 09:55:27.241013
2,TD,2019-05-07 10:10:15.689010
2,JE,2019-05-07 10:16:33.040007
3,SY,2019-05-07 10:16:33.042011
3,ES,2019-05-07 10:16:33.042012
2,BF,2019-05-07 10:16:33.043014
1,BF,2019-05-07 10:20:41.779013
3,GH,2019-05-07 10:32:33.053003
2,GH,2019-05-07 10:35:35.649003
2,ES,2019-05-07 10:35:35.655011
1,JE,2019-05-07 10:41:02.903006
2,SY,2019-05-07 10:41:02.904010
3,TC,2019-05-07 10:41:02.904012
2,BR,2019-05-07 10:46:35.312003
2,TC,2019-05-07 10:46:35.322013
1,SM,2019-05-07 10:50:40.166010
3,TC,2019-05-07 10:50:40.169014
1,MC,2019-05-07 10:55:32.203007
1,ES,2019-05-07 10:55:32.204013
2,TC,2019-05-07 10:55:32.204014
1,BK,2019-05-07 11:02:52.047002
1,BR,2019-05-07 11:02:52.047003
1,TD,2019-05-07 11:02:52.051010
1,SY,2019-05-07 11:02:52.051011
3,TC,2019-05-07 11:02:52.052013
1,MY,2019-05-07 11:02:52.053015
1,GH,2019-05-07 11:06:08.271005
2,DC,2019-05-07 11:06:08.271006
2,TC,2019-05-07 11:06:08.273014
0,MY,2019-05-07 11:17:38.374014
0,SM,2019-05-07 11:20:20.337066
0,SY,2019-05-07 11:20:20.339068
1,TC,2019-05-07 11:20:20.341070
0,BR,2019-05-07 11:25:28.502002
3,DC,2019-05-07 11:25:28.504004
0,JE,2019-05-07 11:25:28.505006
1,BR,2019-05-07 11:31:38.438002
1,JE,2019-05-07 11:31:38.440006
1,SM,2019-05-07 11:31:38.441008
2,BK,2019-05-07 11:35:21.193001
2,MC,2019-05-07 11:35:21.201005
1,SY,2019-05-07 11:35:21.207010
2,TC,2019-05-07 11:35:21.209012
1,MY,2019-05-07 11:35:21.211014
3,BK,2019-05-07 11:40:48.872003
2,TD,2019-05-07 11:40:48.874011
2,ES,2019-05-07 11:40:48.875013
2,GH,2019-05-07 11:46:16.092003
2,DC,2019-05-07 11:46:16.093004
3,MC,2019-05-07 11:46:16.094005
2,JE,2019-05-07 11:46:16.095006
2,PC,2019-05-07 11:46:16.095007
2,SM,2019-05-07 11:46:16.096008
2,BF,2019-05-07 11:46:16.099013
3,TC,2019-05-07 11:51:50.726012
4,BK,2019-05-07 11:55:44.306001
3,SM,2019-05-07 11:55:44.314008
3,TD,2019-05-07 11:55:44.314009
3,BF,2019-05-07 11:55:44.318013
2,MY,2019-05-07 11:55:44.319014
2,BR,2019-05-07 12:02:17.174003
3,GH,2019-05-07 12:02:17.174004
4,MC,2019-05-07 12:02:17.175006
4,TD,2019-05-07 12:02:17.177010
2,SY,2019-05-07 12:02:17.177011
3,ES,2019-05-07 12:02:17.178012
5,BK,2019-05-07 12:05:26.610001
4,GH,2019-05-07 12:05:26.611003
3,DC,2019-05-07 12:05:26.611004
3,JE,2019-05-07 12:05:26.611006
4,SM,2019-05-07 12:05:26.612008
5,TD,2019-05-07 12:05:26.612009
4,ES,2019-05-07 12:05:26.613011
4,TC,2019-05-07 12:05:26.613012
4,BF,2019-05-07 12:05:26.613013
3,MY,2019-05-07 12:05:26.613014
3,PC,2019-05-07 12:11:48.011008
6,TD,2019-05-07 12:11:48.011010
3,TC,2019-05-07 12:11:48.012013
5,BF,2019-05-07 12:11:48.012014
4,JE,2019-05-07 12:20:35.477007
4,PC,2019-05-07 12:20:35.478008
5,SM,2019-05-07 12:20:35.479009
7,TD,2019-05-07 12:20:35.480010
4,TC,2019-05-07 12:20:35.482013
6,BF,2019-05-07 12:20:35.482014
4,MY,2019-05-07 12:20:35.483015
6,BK,2019-05-07 12:23:07.704001
4,DC,2019-05-07 12:23:07.706004
3,MC,2019-05-07 12:23:07.707005
3,JE,2019-05-07 12:23:07.708006
2,PC,2019-05-07 12:23:07.708007
3,SM,2019-05-07 12:23:07.709008
3,TD,2019-05-07 12:23:07.709009
1,SY,2019-05-07 12:23:07.710010
3,ES,2019-05-07 12:23:07.710011
2,TC,2019-05-07 12:23:07.711012
3,BF,2019-05-07 12:23:07.712013
3,MY,2019-05-07 12:23:07.712014
5,BK,2019-05-07 12:23:38.405002
3,DC,2019-05-07 12:23:38.409005
4,MC,2019-05-07 12:23:38.410006
4,JE,2019-05-07 12:23:38.411007
4,PC,2019-05-07 12:23:38.412008
5,SM,2019-05-07 12:23:38.413009
7,TD,2019-05-07 12:23:38.414010
2,SY,2019-05-07 12:23:38.415011
4,ES,2019-05-07 12:23:38.416012
4,TC,2019-05-07 12:23:38.416013
6,BF,2019-05-07 12:23:38.417014
4,MY,2019-05-07 12:23:38.418015
6,BK,2019-05-07 12:26:22.670001
4,SM,2019-05-07 12:26:22.676008
3,BR,2019-05-07 12:32:35.634003
4,DC,2019-05-07 12:32:35.636005
5,MC,2019-05-07 12:32:35.636006
5,SM,2019-05-07 12:32:35.638009
8,TD,2019-05-07 12:32:35.638010
3,SY,2019-05-07 12:32:35.639011
5,ES,2019-05-07 12:32:35.639012
7,BK,2019-05-07 12:36:25.705002
5,JE,2019-05-07 12:36:25.709007
9,TD,2019-05-07 12:36:25.711010
5,BF,2019-05-07 12:36:25.714014
4,ES,2019-05-07 12:40:40.216013
4,JE,2019-05-07 12:47:54.352008
4,SM,2019-05-07 12:47:54.354010
7,TD,2019-05-07 12:47:54.355011
5,JE,2019-05-07 12:52:03.705006
2,BR,2019-05-07 12:56:19.061002
3,GH,2019-05-07 12:56:19.062003
4,MC,2019-05-07 12:56:19.063005
3,PC,2019-05-07 12:56:19.064007
3,SM,2019-05-07 12:56:19.065008
6,TD,2019-05-07 12:56:19.065009
3,ES,2019-05-07 12:56:19.066011
4,BF,2019-05-07 12:56:19.067013
3,MY,2019-05-07 12:56:19.068014
6,BK,2019-05-07 13:01:44.433066
4,JE,2019-05-07 13:01:44.435071
3,BF,2019-05-07 13:01:44.438078
7,BK,2019-05-07 13:06:05.404003
3,BR,2019-05-07 13:06:05.405004
4,GH,2019-05-07 13:06:05.405005
3,JE,2019-05-07 13:06:05.407008
3,TC,2019-05-07 13:06:05.409014
6,BK,2019-05-07 13:11:43.173002
2,BR,2019-05-07 13:11:43.174003
5,TD,2019-05-07 13:11:43.177010
2,SY,2019-05-07 13:11:43.178011
3,MC,2019-05-07 13:16:53.891007
2,PC,2019-05-07 13:16:53.892009
4,TD,2019-05-07 13:16:53.893011
2,TC,2019-05-07 13:16:53.894014
3,TD,2019-05-07 13:21:08.383010
1,SY,2019-05-07 13:21:08.384011
3,DC,2019-05-07 13:26:08.469007
5,BK,2019-05-07 13:32:15.172001
2,MC,2019-05-07 13:32:15.174005
2,JE,2019-05-07 13:32:15.174006
2,MY,2019-05-07 13:32:15.177014
3,BK,2019-05-07 13:47:10.066001
1,BR,2019-05-07 13:47:10.066002
3,GH,2019-05-07 13:47:10.067003
2,DC,2019-05-07 13:47:10.068004
1,MC,2019-05-07 13:47:10.069005
1,JE,2019-05-07 13:47:10.069006
1,PC,2019-05-07 13:47:10.070007
2,SM,2019-05-07 13:47:10.071008
2,TD,2019-05-07 13:47:10.071009
2,ES,2019-05-07 13:47:10.073011
3,TC,2019-05-07 13:47:10.073012
2,BF,2019-05-07 13:47:10.074013
2,BK,2019-05-07 13:54:50.237003
1,DC,2019-05-07 13:54:50.238006
1,SM,2019-05-07 13:54:50.240010
1,BF,2019-05-07 13:54:50.241015
1,MY,2019-05-07 13:54:50.242016
1,TD,2019-05-07 13:56:25.808010
1,ES,2019-05-07 13:56:25.809012
1,BK,2019-05-07 14:01:54.583003
2,GH,2019-05-07 14:01:54.584005
0,JE,2019-05-07 14:01:54.586008
0,DC,2019-05-07 14:06:09.691006
0,PC,2019-05-07 14:10:28.425008
0,ES,2019-05-07 14:10:28.430012
0,BF,2019-05-07 14:10:28.433014
0,MY,2019-05-07 14:10:28.434015
0,BR,2019-05-07 14:17:09.109004
0,MC,2019-05-07 14:17:09.110007
0,SM,2019-05-07 14:17:09.111010
2,TC,2019-05-07 14:17:09.112014
0,BK,2019-05-07 14:27:06.673001
0,TD,2019-05-07 14:27:06.679009
0,SY,2019-05-07 14:27:06.679010
1,GH,2019-05-07 14:41:25.727005
1,TC,2019-05-07 14:50:54.224013
2,TC,2019-05-07 14:56:29.636014
0,GH,2019-05-07 15:12:28.602003
1,TC,2019-05-07 15:12:28.605012
0,TC,2019-05-07 15:41:20.606012
1,BK,2019-05-07 16:56:24.894001
1,BR,2019-05-07 17:01:17.545003
1,GH,2019-05-07 17:01:17.547004
1,MC,2019-05-07 17:01:17.550006
1,PC,2019-05-07 17:01:17.553008
1,TD,2019-05-07 17:01:17.554010
1,SY,2019-05-07 17:01:17.555011
1,ES,2019-05-07 17:01:17.556012
1,BF,2019-05-07 17:01:17.558014
1,MY,2019-05-07 17:01:17.559015
2,BK,2019-05-07 17:05:46.302001
1,DC,2019-05-07 17:05:46.305004
2,MC,2019-05-07 17:05:46.305005
1,JE,2019-05-07 17:05:46.306006
1,SM,2019-05-07 17:05:46.307008
1,TC,2019-05-07 17:05:46.309012
3,BK,2019-05-07 17:10:15.252002
2,GH,2019-05-07 17:10:15.255004
2,PC,2019-05-07 17:10:15.260008
2,TD,2019-05-07 17:10:15.262010
2,ES,2019-05-07 17:10:15.264012
2,TC,2019-05-07 17:10:15.271013
2,BF,2019-05-07 17:10:15.272014
7,BK,2019-05-07 17:16:25.367003
3,BR,2019-05-07 17:16:25.369004
4,GH,2019-05-07 17:16:25.371005
4,DC,2019-05-07 17:16:25.373006
4,MC,2019-05-07 17:16:25.374007
4,JE,2019-05-07 17:16:25.375008
5,PC,2019-05-07 17:16:25.376009
4,SM,2019-05-07 17:16:25.377010
4,TD,2019-05-07 17:16:25.378011
3,SY,2019-05-07 17:16:25.379012
4,ES,2019-05-07 17:16:25.380013
3,TC,2019-05-07 17:16:25.381014
4,BF,2019-05-07 17:16:25.382015
2,MY,2019-05-07 17:16:25.383016
3,BK,2019-05-07 17:17:00.013003
1,BR,2019-05-07 17:17:00.014004
2,GH,2019-05-07 17:17:00.014005
1,DC,2019-05-07 17:17:00.015006
3,MC,2019-05-07 17:17:00.016007
2,JE,2019-05-07 17:17:00.016008
2,PC,2019-05-07 17:17:00.017009
2,SM,2019-05-07 17:17:00.017010
3,TD,2019-05-07 17:17:00.017011
1,SY,2019-05-07 17:17:00.018012
2,ES,2019-05-07 17:17:00.018013
2,BF,2019-05-07 17:17:00.019015
4,BK,2019-05-07 17:20:31.027003
3,GH,2019-05-07 17:20:31.028005
3,ES,2019-05-07 17:20:31.030013
2,DC,2019-05-07 17:25:14.010004
3,PC,2019-05-07 17:25:14.013007
4,TC,2019-05-07 17:25:14.017012
3,BF,2019-05-07 17:25:14.018013
3,MY,2019-05-07 17:25:14.018014
5,BK,2019-05-07 17:31:49.105001
2,BR,2019-05-07 17:31:49.106002
4,MC,2019-05-07 17:31:49.108005
3,JE,2019-05-07 17:31:49.109006
4,TD,2019-05-07 17:31:49.111009
2,SY,2019-05-07 17:31:49.112010
4,ES,2019-05-07 17:31:49.112011
6,BK,2019-05-07 17:35:44.374002
3,DC,2019-05-07 17:35:44.375005
4,PC,2019-05-07 17:35:44.376008
3,SM,2019-05-07 17:35:44.377009
5,ES,2019-05-07 17:35:44.377012
4,BF,2019-05-07 17:35:44.378014
7,BK,2019-05-07 17:40:24.502002
4,GH,2019-05-07 17:40:24.504004
4,JE,2019-05-07 17:40:24.507007
5,TC,2019-05-07 17:40:24.511013
4,MY,2019-05-07 17:40:24.512015
6,BK,2019-05-07 17:46:22.742001
4,DC,2019-05-07 17:46:22.743004
4,TC,2019-05-07 17:46:22.746012
3,MY,2019-05-07 17:46:22.747014
3,GH,2019-05-07 17:50:33.177005
7,BK,2019-05-07 17:56:06.822003
4,GH,2019-05-07 17:56:06.828005
3,TD,2019-05-07 17:56:06.838011
6,BK,2019-05-07 18:01:57.938002
5,DC,2019-05-07 18:01:57.940005
5,PC,2019-05-07 18:01:57.942008
3,SY,2019-05-07 18:01:57.943011
3,TC,2019-05-07 18:01:57.944013
7,BK,2019-05-07 18:06:29.936002
3,BR,2019-05-07 18:13:33.620004
4,SM,2019-05-07 18:13:33.625010
4,TD,2019-05-07 18:13:33.625011
4,ES,2019-05-07 18:13:33.627013
4,DC,2019-05-07 18:16:40.399006
2,MY,2019-05-07 18:16:40.402016
6,BK,2019-05-07 18:21:00.169001
2,BR,2019-05-07 18:21:00.169002
3,BF,2019-05-07 18:21:00.175013
3,DC,2019-05-07 18:27:11.274006
3,SM,2019-05-07 18:27:11.275010
4,SY,2019-05-07 18:27:11.276012
3,MC,2019-05-07 18:31:45.302005
3,JE,2019-05-07 18:31:45.302006
4,PC,2019-05-07 18:31:45.303007
4,SM,2019-05-07 18:31:45.303008
3,SY,2019-05-07 18:31:45.304010
2,TC,2019-05-07 18:31:45.304012
3,MY,2019-05-07 18:31:45.305014
3,GH,2019-05-07 18:36:52.965004
3,TC,2019-05-07 18:36:52.971013
3,SM,2019-05-07 18:41:42.327008
2,TC,2019-05-07 18:41:42.328012
5,BK,2019-05-07 18:46:06.092003
2,DC,2019-05-07 18:46:06.097006
2,GH,2019-05-07 18:51:18.630004
4,MC,2019-05-07 18:51:18.631006
2,JE,2019-05-07 18:51:18.632007
3,PC,2019-05-07 18:51:18.633008
2,SM,2019-05-07 18:51:18.633009
3,TD,2019-05-07 18:51:18.633010
2,SY,2019-05-07 18:51:18.634011
4,BK,2019-05-07 18:56:19.433020
3,GH,2019-05-07 18:56:19.435022
3,MC,2019-05-07 18:56:19.436024
3,ES,2019-05-07 18:56:19.438030
2,BF,2019-05-07 18:56:19.439032
2,GH,2019-05-07 19:01:48.510003
2,PC,2019-05-07 19:01:48.511007
2,TD,2019-05-07 19:01:48.511009
3,BK,2019-05-07 19:07:38.296001
2,MY,2019-05-07 19:10:14.180015
2,BK,2019-05-07 19:18:00.047001
1,PC,2019-05-07 19:18:00.053007
1,SY,2019-05-07 19:18:00.056010
2,ES,2019-05-07 19:18:00.056011
1,TC,2019-05-07 19:18:00.057012
1,BR,2019-05-07 19:20:16.034071
1,TD,2019-05-07 19:20:16.041078
1,DC,2019-05-07 19:26:56.351006
1,JE,2019-05-07 19:26:56.351008
2,MC,2019-05-07 19:34:21.062007
1,ES,2019-05-07 19:34:21.066013
1,MY,2019-05-07 19:34:21.069016
2,ES,2019-05-07 19:36:24.295011
1,BK,2019-05-07 19:58:13.607001
1,GH,2019-05-07 19:58:13.608003
0,JE,2019-05-07 19:58:13.610006
1,SM,2019-05-07 19:58:13.611008
1,BF,2019-05-07 19:58:13.613013
3,MC,2019-05-07 20:02:52.167005
0,PC,2019-05-07 20:02:52.169007
0,TC,2019-05-07 20:02:52.171012
0,BK,2019-05-07 20:26:46.443003
0,BR,2019-05-07 20:26:46.444004
0,GH,2019-05-07 20:26:46.446005
0,DC,2019-05-07 20:26:46.447006
2,MC,2019-05-07 20:26:46.448007
0,SM,2019-05-07 20:26:46.450010
0,TD,2019-05-07 20:26:46.450011
0,SY,2019-05-07 20:26:46.450012
1,ES,2019-05-07 20:26:46.451013
0,BF,2019-05-07 20:26:46.452015
0,MY,2019-05-07 20:26:46.453016
0,MC,2019-05-07 20:51:52.112005
0,ES,2019-05-07 20:51:52.115011
1,BK,2019-05-08 08:08:35.637003
2,BR,2019-05-08 08:08:35.637004
1,GH,2019-05-08 08:08:35.637005
1,DC,2019-05-08 08:08:35.638006
2,MC,2019-05-08 08:08:35.638007
1,JE,2019-05-08 08:08:35.638008
1,PC,2019-05-08 08:08:35.638009
2,SM,2019-05-08 08:08:35.638010
1,TD,2019-05-08 08:08:35.639011
1,SY,2019-05-08 08:08:35.639012
2,ES,2019-05-08 08:08:35.639013
1,TC,2019-05-08 08:08:35.639014
1,BF,2019-05-08 08:08:35.639015
2,MY,2019-05-08 08:08:35.640016
2,GH,2019-05-08 08:18:05.709003
2,JE,2019-05-08 08:18:05.710006
2,SY,2019-05-08 08:18:05.711010
2,BK,2019-05-08 08:36:01.604002
3,GH,2019-05-08 08:36:01.605004
2,PC,2019-05-08 08:36:01.608008
2,TD,2019-05-08 08:36:01.609010
3,SY,2019-05-08 08:36:01.610011
1,ES,2019-05-08 08:36:01.610012
1,PC,2019-05-08 08:43:44.134010
2,ES,2019-05-08 08:43:44.136014
2,TC,2019-05-08 08:43:44.136015
1,BK,2019-05-08 08:56:28.328001
2,GH,2019-05-08 08:56:28.328003
1,JE,2019-05-08 08:56:28.329006
2,SY,2019-05-08 08:56:28.330010
1,GH,2019-05-08 09:02:12.545003
2,DC,2019-05-08 09:14:19.161004
1,MC,2019-05-08 09:14:19.162005
1,TD,2019-05-08 09:14:19.166009
1,SY,2019-05-08 09:14:19.166010
1,TC,2019-05-08 09:19:35.052014
1,SM,2019-05-08 09:27:55.057008
2,GH,2019-05-08 09:40:05.107003
1,DC,2019-05-08 09:40:05.109004
2,MC,2019-05-08 09:40:05.110005
2,SY,2019-05-08 09:46:21.692010
1,ES,2019-05-08 09:46:21.692011
2,ES,2019-05-08 09:52:26.036011
1,ES,2019-05-08 09:55:43.468012
2,SM,2019-05-08 10:03:05.887009
2,BK,2019-05-08 10:42:05.269001
1,GH,2019-05-08 10:42:05.270003
1,SY,2019-05-08 10:42:05.271010
1,BK,2019-05-08 10:47:18.470001
2,GH,2019-05-08 10:47:18.470003
1,SM,2019-05-08 10:47:18.471008
1,MY,2019-05-08 10:47:18.472014
2,BK,2019-05-08 10:52:04.634003
1,GH,2019-05-08 10:52:04.634005
1,MC,2019-05-08 10:52:04.634007
1,BR,2019-05-08 10:53:34.312002
2,GH,2019-05-08 10:53:34.313003
2,DC,2019-05-08 10:53:34.315004
3,MC,2019-05-08 10:53:34.316005
2,JE,2019-05-08 10:53:34.318006
2,PC,2019-05-08 10:53:34.319007
2,SM,2019-05-08 10:53:34.320008
2,TD,2019-05-08 10:53:34.321009
2,TC,2019-05-08 10:53:34.324012
2,BF,2019-05-08 10:53:34.325013
2,MY,2019-05-08 10:53:34.326014
3,TD,2019-05-08 10:56:13.703011
2,ES,2019-05-08 10:56:13.704013
3,MY,2019-05-08 10:56:13.707016
2,BR,2019-05-08 10:56:32.849002
1,DC,2019-05-08 10:56:32.850004
1,MC,2019-05-08 10:56:32.851005
1,JE,2019-05-08 10:56:32.852006
1,PC,2019-05-08 10:56:32.853007
1,SM,2019-05-08 10:56:32.854008
1,TD,2019-05-08 10:56:32.855009
1,ES,2019-05-08 10:56:32.856011
1,TC,2019-05-08 10:56:32.856012
1,BF,2019-05-08 10:56:32.857013
1,MY,2019-05-08 10:56:32.858014
1,BR,2019-05-08 10:56:42.222059
2,DC,2019-05-08 10:56:42.226061
3,MC,2019-05-08 10:56:42.227062
2,JE,2019-05-08 10:56:42.228063
2,PC,2019-05-08 10:56:42.229064
2,SM,2019-05-08 10:56:42.230065
3,TD,2019-05-08 10:56:42.231066
2,ES,2019-05-08 10:56:42.233068
2,TC,2019-05-08 10:56:42.234069
2,BF,2019-05-08 10:56:42.235070
3,MY,2019-05-08 10:56:42.236071
2,BR,2019-05-08 10:56:56.640004
1,DC,2019-05-08 10:56:56.641006
1,MC,2019-05-08 10:56:56.642007
1,JE,2019-05-08 10:56:56.643008
1,PC,2019-05-08 10:56:56.644009
1,SM,2019-05-08 10:56:56.644010
1,TD,2019-05-08 10:56:56.645011
1,ES,2019-05-08 10:56:56.646013
1,TC,2019-05-08 10:56:56.646014
1,BF,2019-05-08 10:56:56.647015
1,MY,2019-05-08 10:56:56.648016
1,BK,2019-05-08 11:01:56.710001
1,BR,2019-05-08 11:01:56.711002
1,GH,2019-05-08 11:12:00.746003
0,PC,2019-05-08 11:12:00.748007
0,MY,2019-05-08 11:19:14.970014
0,MC,2019-05-08 11:26:12.786007
0,SM,2019-05-08 11:26:12.789010
0,TD,2019-05-08 11:26:12.790011
0,SY,2019-05-08 11:26:12.791012
2,DC,2019-05-08 11:37:01.024004
1,MC,2019-05-08 11:37:01.024005
1,PC,2019-05-08 11:37:01.025007
1,SM,2019-05-08 11:37:01.026008
