"","DATE","date_int","hall_id","name","is_family_dinner","start","end","average_occupancy","max_occupancy","PRCP","TMAX","TMIN"
"3008","2019-10-08",161,"PC","Dinner",0,"17:00","19:30",3.54768321522222,5,0,65,55
"3009","2019-10-08",161,"SM","Dinner",0,"17:00","19:30",3.02692433244444,5,0,65,55
"3010","2019-10-08",161,"SY","Dinner",0,"17:00","19:30",2.62870010444444,4,0,65,55
"3011","2019-10-08",161,"TC","Dinner",0,"17:00","19:30",3.95157577422222,7,0,65,55
"3012","2019-10-08",161,"TD","Dinner",0,"17:00","19:30",3.932125887,7,0,65,55
"3013","2019-10-08",161,"DC","Lunch",0,"11:00","13:30",2.41020110911111,4,0,65,55
"3014","2019-10-09",162,"BF","Breakfast",0,"08:00","11:00",3.34009379203704,5,0.61,58,53
"3015","2019-10-09",162,"BK","Breakfast",0,"08:00","11:00",1.60892138842593,3,0.61,58,53
"3016","2019-10-09",162,"DC","Breakfast",0,"08:00","11:00",1.00062685185185,2,0.61,58,53
"3017","2019-10-09",162,"ES","Breakfast",0,"08:00","11:00",3.64153786925926,8,0.61,58,53
"3018","2019-10-09",162,"GH","Breakfast",0,"08:00","11:00",2.40288416574074,4,0.61,58,53
"3019","2019-10-09",162,"JE","Breakfast",0,"08:00","11:00",1.97170502111111,3,0.61,58,53
"3020","2019-10-09",162,"MC","Breakfast",0,"08:00","11:00",3.27675064740741,7,0.61,58,53
"3021","2019-10-09",162,"MY","Breakfast",0,"08:00","11:00",1.39663451240741,2,0.61,58,53
"3022","2019-10-09",162,"PC","Breakfast",0,"08:00","11:00",1.57733442231481,3,0.61,58,53
"3023","2019-10-09",162,"SM","Breakfast",0,"08:00","11:00",2.76945266935185,5,0.61,58,53
"3024","2019-10-09",162,"SY","Breakfast",0,"08:00","11:00",2.39594934972222,3,0.61,58,53
"3025","2019-10-09",162,"TC","Breakfast",0,"08:00","11:00",1.53226451296296,3,0.61,58,53
"3026","2019-10-09",162,"TD","Breakfast",0,"08:00","11:00",2.07082351787037,4,0.61,58,53
"3027","2019-10-09",162,"BF","Lunch",0,"11:00","13:30",4.83745121311111,10,0.61,58,53
"3028","2019-10-09",162,"BR","Breakfast",0,"08:00","11:00",2.60274988509259,4,0.61,58,53
"3029","2019-10-09",162,"DC","Lunch",0,"11:00","13:30",2.22588066255556,4,0.61,58,53
"3030","2019-10-09",162,"ES","Lunch",0,"11:00","13:30",2.51581010655556,5,0.61,58,53
"3031","2019-10-09",162,"GH","Lunch",0,"11:00","13:30",3.859917,9,0.61,58,53
"3032","2019-10-09",162,"JE","Lunch",0,"11:00","13:30",2.896590222,6,0.61,58,53
"3033","2019-10-09",162,"MC","Lunch",0,"11:00","13:30",2.96447699955556,7,0.61,58,53
"3034","2019-10-09",162,"MY","Lunch",0,"11:00","13:30",3.86442210266667,8,0.61,58,53
"3035","2019-10-09",162,"PC","Lunch",0,"11:00","13:30",2.34317877788889,5,0.61,58,53
"3036","2019-10-09",162,"SM","Lunch",0,"11:00","13:30",4.12947665777778,8,0.61,58,53
"3037","2019-10-09",162,"SY","Lunch",0,"11:00","13:30",1.78911388411111,5,0.61,58,53
"3038","2019-10-09",162,"TC","Lunch",0,"11:00","13:30",3.25438811066667,7,0.61,58,53
"3039","2019-10-09",162,"TD","Lunch",0,"11:00","13:30",4.53546599566667,10,0.61,58,53
"3040","2019-10-09",162,"BR","Dinner",0,"17:00","19:30",9.729690108,6,0.61,58,53
"3041","2019-10-09",162,"BK","Lunch",0,"11:00","13:30",3.95554888411111,8,0.61,58,53
"3042","2019-10-09",162,"BR","Lunch",0,"11:00","13:30",1.73109644422222,3,0.61,58,53
"3043","2019-10-10",163,"BF","Breakfast",0,"08:00","11:00",2.89956453416667,5,0.05,66,53
"3044","2019-10-10",163,"ES","Breakfast",0,"08:00","11:00",2.80569249796296,4,0.05,66,53
"3045","2019-10-10",163,"GH","Breakfast",0,"08:00","11:00",2.46683527703704,4,0.05,66,53
"3046","2019-10-10",163,"JE","Breakfast",0,"08:00","11:00",1.91285324768519,4,0.05,66,53
"3047","2019-10-10",163,"MC","Breakfast",0,"08:00","11:00",3.48022842638889,5,0.05,66,53
"3048","2019-10-10",163,"MY","Breakfast",0,"08:00","11:00",1.47122702546296,2,0.05,66,53
"3049","2019-10-10",163,"PC","Breakfast",0,"08:00","11:00",1.78376536842593,3,0.05,66,53
"3050","2019-10-10",163,"SM","Breakfast",0,"08:00","11:00",2.96952944972222,5,0.05,66,53
"3051","2019-10-10",163,"SY","Breakfast",0,"08:00","11:00",2.30689648064815,4,0.05,66,53
"3052","2019-10-10",163,"TC","Breakfast",0,"08:00","11:00",1.56632138648148,2,0.05,66,53
"3053","2019-10-10",163,"TD","Breakfast",0,"08:00","11:00",2.22870342324074,4,0.05,66,53
"3054","2019-10-10",163,"BF","Lunch",0,"11:00","13:30",4.28445671511111,9,0.05,66,53
"3055","2019-10-10",163,"BK","Breakfast",0,"08:00","11:00",1.89734630444444,3,0.05,66,53
"3056","2019-10-10",163,"DC","Breakfast",0,"08:00","11:00",1.42414185148148,2,0.05,66,53
"3057","2019-10-10",163,"ES","Lunch",0,"11:00","13:30",3.87005032311111,7,0.05,66,53
"3058","2019-10-10",163,"GH","Lunch",0,"11:00","13:30",3.993214531,9,0.05,66,53
"3059","2019-10-10",163,"JE","Lunch",0,"11:00","13:30",3.28685664933333,8,0.05,66,53
"3060","2019-10-10",163,"MC","Lunch",0,"11:00","13:30",3.89836633344444,7,0.05,66,53
"3061","2019-10-10",163,"MY","Lunch",0,"11:00","13:30",3.99101107933333,7,0.05,66,53
"3062","2019-10-10",163,"PC","Lunch",0,"11:00","13:30",3.17287029833333,6,0.05,66,53
"3063","2019-10-10",163,"SM","Lunch",0,"11:00","13:30",3.90996595777778,8,0.05,66,53
"3064","2019-10-10",163,"SY","Lunch",0,"11:00","13:30",2.26521987733333,6,0.05,66,53
"3065","2019-10-10",163,"TC","Lunch",0,"11:00","13:30",3.29352986511111,8,0.05,66,53
"3066","2019-10-10",163,"TD","Lunch",0,"11:00","13:30",4.645739338,8,0.05,66,53
"3067","2019-10-10",163,"BF","Dinner",0,"17:00","19:30",3.69601733011111,6,0.05,66,53
"3068","2019-10-10",163,"BK","Lunch",0,"11:00","13:30",5.20784852555556,10,0.05,66,53
"3069","2019-10-10",163,"DC","Lunch",0,"11:00","13:30",3.40217732444444,5,0.05,66,53
"3070","2019-10-10",163,"ES","Dinner",0,"17:00","19:30",4.709022421,7,0.05,66,53
"3071","2019-10-10",163,"GH","Dinner",0,"17:00","19:30",4.300133999,7,0.05,66,53
"3072","2019-10-10",163,"JE","Dinner",0,"17:00","19:30",5.62476588755556,10,0.05,66,53
"3073","2019-10-10",163,"MC","Dinner",0,"17:00","19:30",7.655369631,10,0.05,66,53
"3074","2019-10-10",163,"MY","Dinner",0,"17:00","19:30",3.324675886,5,0.05,66,53
"3075","2019-10-10",163,"PC","Dinner",0,"17:00","19:30",3.97065498544444,7,0.05,66,53
"3076","2019-10-10",163,"SM","Dinner",0,"17:00","19:30",3.52758977611111,7,0.05,66,53
"3077","2019-10-10",163,"SY","Dinner",0,"17:00","19:30",4.16766765911111,7,0.05,66,53
"3078","2019-10-10",163,"TC","Dinner",0,"17:00","19:30",4.34060923122222,7,0.05,66,53
"3079","2019-10-10",163,"TD","Dinner",0,"17:00","19:30",3.35671888766667,5,0.05,66,53
"3080","2019-10-10",163,"BK","Dinner",0,"17:00","19:30",7.08385022133333,10,0.05,66,53
"3081","2019-10-10",163,"DC","Dinner",0,"17:00","19:30",3.25103667155555,6,0.05,66,53
"3082","2019-10-11",164,"BF","Breakfast",0,"08:00","11:00",2.94733610796296,5,0,65,54
"3083","2019-10-11",164,"BK","Breakfast",0,"08:00","11:00",1.44970027953704,2,0,65,54
"3084","2019-10-11",164,"GH","Breakfast",0,"08:00","11:00",2.2266389762037,3,0,65,54
"3085","2019-10-11",164,"JE","Breakfast",0,"08:00","11:00",1.82277195092593,3,0,65,54
"3086","2019-10-11",164,"MY","Breakfast",0,"08:00","11:00",1.46597054611111,2,0,65,54
"3087","2019-10-11",164,"PC","Breakfast",0,"08:00","11:00",1.25141981398148,2,0,65,54
"3088","2019-10-11",164,"SM","Breakfast",0,"08:00","11:00",2.47668063712963,4,0,65,54
"3089","2019-10-11",164,"TC","Breakfast",0,"08:00","11:00",1.36955490583333,2,0,65,54
"3090","2019-10-11",164,"TD","Breakfast",0,"08:00","11:00",1.86886731305556,3,0,65,54
"3091","2019-10-11",164,"BF","Lunch",0,"11:00","13:30",3.72846343322222,6,0,65,54
"3092","2019-10-11",164,"BK","Lunch",0,"11:00","13:30",4.766861216,8,0,65,54
"3093","2019-10-11",164,"BR","Lunch",0,"11:00","13:30",1.47174799911111,3,0,65,54
"3094","2019-10-11",164,"DC","Lunch",0,"11:00","13:30",4.63068043177778,9,0,65,54
"3095","2019-10-11",164,"DC","Breakfast",0,"08:00","11:00",1.05169879601852,2,0,65,54
"3096","2019-10-11",164,"ES","Breakfast",0,"08:00","11:00",2.19019416074074,5,0,65,54
"3097","2019-10-11",164,"JE","Lunch",0,"11:00","13:30",2.62848888,6,0,65,54
"3098","2019-10-11",164,"MC","Lunch",0,"11:00","13:30",2.86637010244444,8,0,65,54
"3099","2019-10-11",164,"MY","Lunch",0,"11:00","13:30",3.60935555233333,6,0,65,54
"3100","2019-10-11",164,"PC","Lunch",0,"11:00","13:30",2.31921333088889,4,0,65,54
"3101","2019-10-11",164,"SM","Lunch",0,"11:00","13:30",3.96700877166667,7,0,65,54
"3102","2019-10-11",164,"SY","Lunch",0,"11:00","13:30",2.00353432177778,4,0,65,54
"3103","2019-10-11",164,"TC","Lunch",0,"11:00","13:30",3.03204632088889,6,0,65,54
"3104","2019-10-11",164,"TD","Lunch",0,"11:00","13:30",5.35037866077778,10,0,65,54
"3105","2019-10-11",164,"BF","Dinner",0,"17:00","19:30",3.32532821355556,6,0,65,54
"3106","2019-10-11",164,"BK","Dinner",0,"17:00","19:30",4.92464852233333,7,0,65,54
"3107","2019-10-11",164,"BR","Dinner",0,"17:00","19:30",2.27353833355556,4,0,65,54
"3108","2019-10-11",164,"ES","Lunch",0,"11:00","13:30",3.34177166166667,6,0,65,54
"3109","2019-10-11",164,"GH","Lunch",0,"11:00","13:30",4.38459810955556,8,0,65,54
"3110","2019-10-11",164,"DC","Dinner",0,"17:00","19:30",5.24515911333333,10,0,65,54
"3111","2019-10-11",164,"ES","Dinner",0,"17:00","19:30",4.51398473988889,7,0,65,54
"3112","2019-10-11",164,"GH","Dinner",0,"17:00","19:30",4.42007353233333,6,0,65,54
"3113","2019-10-11",164,"JE","Dinner",0,"17:00","19:30",3.49631277755556,6,0,65,54
"3114","2019-10-11",164,"MC","Dinner",0,"17:00","19:30",5.15320666288889,8,0,65,54
"3115","2019-10-11",164,"MY","Dinner",0,"17:00","19:30",2.677428886,4,0,65,54
"3116","2019-10-11",164,"PC","Dinner",0,"17:00","19:30",4.88707830944444,9,0,65,54
"3117","2019-10-11",164,"SM","Dinner",0,"17:00","19:30",2.55132555488889,4,0,65,54
"3118","2019-10-11",164,"SY","Dinner",0,"17:00","19:30",2.17061521088889,4,0,65,54
"3119","2019-10-11",164,"TC","Dinner",0,"17:00","19:30",3.17479486411111,5,0,65,54
"3120","2019-10-11",164,"TD","Dinner",0,"17:00","19:30",4.58271775666667,10,0,65,54
"3121","2019-10-12",165,"ES","Breakfast",0,"08:00","11:00",0.0539596286111111,1,0,67,52
"3122","2019-10-12",165,"MC","Breakfast",0,"08:00","11:00",0.0266873141666667,1,0,67,52
"3123","2019-10-12",165,"BF","Lunch",0,"11:00","13:30",2.81872321888889,4,0,67,52
"3124","2019-10-12",165,"BK","Lunch",0,"11:00","13:30",3.809503221,5,0,67,52
"3125","2019-10-12",165,"BR","Lunch",0,"11:00","13:30",2.38198923533333,4,0,67,52
"3126","2019-10-12",165,"DC","Lunch",0,"11:00","13:30",2.75092888788889,4,0,67,52
"3127","2019-10-12",165,"ES","Lunch",0,"11:00","13:30",1.60599522233333,4,0,67,52
"3128","2019-10-12",165,"JE","Lunch",0,"11:00","13:30",4.153856886,6,0,67,52
"3129","2019-10-12",165,"MC","Lunch",0,"11:00","13:30",2.32896913011111,5,0,67,52
"3130","2019-10-12",165,"MY","Lunch",0,"11:00","13:30",2.62247844677778,4,0,67,52
"3131","2019-10-12",165,"PC","Lunch",0,"11:00","13:30",3.33919711411111,5,0,67,52
"3132","2019-10-12",165,"SM","Lunch",0,"11:00","13:30",2.79168022077778,4,0,67,52
"3133","2019-10-12",165,"SY","Lunch",0,"11:00","13:30",2.05517788666667,3,0,67,52
"3134","2019-10-12",165,"TC","Lunch",0,"11:00","13:30",3.08771366233333,4,0,67,52
"3135","2019-10-12",165,"TD","Lunch",0,"11:00","13:30",4.41655021933333,7,0,67,52
"3136","2019-10-12",165,"BF","Dinner",0,"17:00","19:30",3.65812404755556,7,0,67,52
"3137","2019-10-12",165,"BK","Dinner",0,"17:00","19:30",4.54436352744444,6,0,67,52
"3138","2019-10-12",165,"BR","Dinner",0,"17:00","19:30",3.25413484466667,6,0,67,52
"3139","2019-10-12",165,"DC","Dinner",0,"17:00","19:30",2.40087450966667,4,0,67,52
"3140","2019-10-12",165,"ES","Dinner",0,"17:00","19:30",5.02633086511111,8,0,67,52
"3141","2019-10-12",165,"JE","Dinner",0,"17:00","19:30",3.66454195466667,6,0,67,52
"3142","2019-10-12",165,"MC","Dinner",0,"17:00","19:30",3.16959585044444,8,0,67,52
"3143","2019-10-12",165,"MY","Dinner",0,"17:00","19:30",3.07641339877778,5,0,67,52
"3144","2019-10-12",165,"PC","Dinner",0,"17:00","19:30",4.12579549011111,7,0,67,52
"3145","2019-10-12",165,"SM","Dinner",0,"17:00","19:30",2.87027670944444,5,0,67,52
"3146","2019-10-12",165,"SY","Dinner",0,"17:00","19:30",3.02990177711111,6,0,67,52
"3147","2019-10-12",165,"TC","Dinner",0,"17:00","19:30",2.82939246333333,5,0,67,52
"3148","2019-10-12",165,"TD","Dinner",0,"17:00","19:30",3.91021686511111,7,0,67,52
"3149","2019-10-13",166,"ES","Lunch",0,"11:00","13:30",1.04062832911111,3,0,66,52
"3150","2019-10-13",166,"BK","Dinner",1,"17:00","19:30",4.24510566466667,7,0,66,52
"3151","2019-10-13",166,"BR","Dinner",1,"17:00","19:30",3.43630844155556,6,0,66,52
"3152","2019-10-13",166,"DC","Dinner",1,"17:00","19:30",3.58531477433333,6,0,66,52
"3153","2019-10-13",166,"ES","Dinner",1,"17:00","19:30",3.93736788777778,6,0,66,52
"3154","2019-10-13",166,"GH","Dinner",1,"17:00","19:30",4.12912423055555,8,0,66,52
"3155","2019-10-13",166,"JE","Dinner",1,"17:00","19:30",4.38224276533333,8,0,66,52
"3156","2019-10-13",166,"MC","Dinner",1,"17:00","19:30",3.34071854522222,5,0,66,52
"3157","2019-10-13",166,"MY","Dinner",1,"17:00","19:30",2.79221533155556,4,0,66,52
"3158","2019-10-13",166,"PC","Dinner",1,"17:00","19:30",4.65654089322222,9,0,66,52
"3159","2019-10-13",166,"SM","Dinner",1,"17:00","19:30",2.92480277422222,5,0,66,52
"3160","2019-10-13",166,"SY","Dinner",1,"17:00","19:30",3.69299043088889,7,0,66,52
"3161","2019-10-13",166,"TC","Dinner",1,"17:00","19:30",4.39970866022222,7,0,66,52
"3162","2019-10-13",166,"TD","Dinner",1,"17:00","19:30",3.87103521933333,7,0,66,52
"3163","2019-10-13",166,"MC","Lunch",0,"11:00","13:30",1.58216032544444,5,0,66,52
"3164","2019-10-13",166,"BF","Dinner",1,"17:00","19:30",3.19966488511111,6,0,66,52
"3165","2019-10-14",167,"BF","Breakfast",0,"08:00","11:00",3.50211129148148,6,0,69,56
"3166","2019-10-14",167,"DC","Breakfast",0,"08:00","11:00",1.1973814812963,2,0,69,56
"3167","2019-10-14",167,"ES","Breakfast",0,"08:00","11:00",3.42946268333333,6,0,69,56
"3168","2019-10-14",167,"GH","Breakfast",0,"08:00","11:00",2.23068398046296,3,0,69,56
"3169","2019-10-14",167,"JE","Breakfast",0,"08:00","11:00",2.17891610925926,4,0,69,56
"3170","2019-10-14",167,"MC","Breakfast",0,"08:00","11:00",3.36263388898148,5,0,69,56
"3171","2019-10-14",167,"MY","Breakfast",0,"08:00","11:00",1.36701083074074,2,0,69,56
"3172","2019-10-14",167,"PC","Breakfast",0,"08:00","11:00",1.71425009212963,3,0,69,56
"3173","2019-10-14",167,"SM","Breakfast",0,"08:00","11:00",3.19066555407407,5,0,69,56
"3174","2019-10-14",167,"SY","Breakfast",0,"08:00","11:00",2.46040870222222,3,0,69,56
"3175","2019-10-14",167,"TC","Breakfast",0,"08:00","11:00",1.45752972037037,2,0,69,56
"3176","2019-10-14",167,"TD","Breakfast",0,"08:00","11:00",2.12900203537037,4,0,69,56
"3177","2019-10-14",167,"BK","Breakfast",0,"08:00","11:00",1.63021537037037,3,0,69,56
"3178","2019-10-14",167,"BR","Breakfast",0,"08:00","11:00",2.83971620388889,4,0,69,56
"3179","2019-10-14",167,"BR","Lunch",0,"11:00","13:30",1.67738488755556,3,0,69,56
"3180","2019-10-14",167,"DC","Lunch",0,"11:00","13:30",2.429181783,4,0,69,56
"3181","2019-10-14",167,"ES","Lunch",0,"11:00","13:30",3.24151076933333,7,0,69,56
"3182","2019-10-14",167,"GH","Lunch",0,"11:00","13:30",3.68379600333333,9,0,69,56
"3183","2019-10-14",167,"JE","Lunch",0,"11:00","13:30",3.19502421755556,7,0,69,56
"3184","2019-10-14",167,"MC","Lunch",0,"11:00","13:30",3.54330232866667,8,0,69,56
"3185","2019-10-14",167,"MY","Lunch",0,"11:00","13:30",3.64667855222222,8,0,69,56
"3186","2019-10-14",167,"PC","Lunch",0,"11:00","13:30",1.99091799722222,4,0,69,56
"3187","2019-10-14",167,"SM","Lunch",0,"11:00","13:30",4.17330346055556,8,0,69,56
"3188","2019-10-14",167,"SY","Lunch",0,"11:00","13:30",1.94199466866667,5,0,69,56
"3189","2019-10-14",167,"TC","Lunch",0,"11:00","13:30",3.07445142833333,7,0,69,56
"3190","2019-10-14",167,"BF","Lunch",0,"11:00","13:30",4.62977978188889,9,0,69,56
"3191","2019-10-14",167,"BK","Lunch",0,"11:00","13:30",4.34771422711111,10,0,69,56
"3192","2019-10-14",167,"BK","Dinner",0,"17:00","19:30",6.28456232555556,9,0,69,56
"3193","2019-10-14",167,"BR","Dinner",0,"17:00","19:30",2.92913233322222,4,0,69,56
"3194","2019-10-14",167,"DC","Dinner",0,"17:00","19:30",3.63778188088889,6,0,69,56
"3195","2019-10-14",167,"ES","Dinner",0,"17:00","19:30",4.15987978066667,7,0,69,56
"3196","2019-10-14",167,"GH","Dinner",0,"17:00","19:30",4.01582554777778,6,0,69,56
"3197","2019-10-14",167,"JE","Dinner",0,"17:00","19:30",4.10531143622222,7,0,69,56
"3198","2019-10-14",167,"MC","Dinner",0,"17:00","19:30",6.10653732055556,10,0,69,56
"3199","2019-10-14",167,"MY","Dinner",0,"17:00","19:30",2.95296523388889,4,0,69,56
"3200","2019-10-14",167,"PC","Dinner",0,"17:00","19:30",4.19670722844444,7,0,69,56
"3201","2019-10-14",167,"SM","Dinner",0,"17:00","19:30",3.07268056955556,6,0,69,56
"3202","2019-10-14",167,"SY","Dinner",0,"17:00","19:30",2.53587621455556,4,0,69,56
"3203","2019-10-14",167,"TC","Dinner",0,"17:00","19:30",3.58745790077778,6,0,69,56
"3204","2019-10-14",167,"TD","Dinner",0,"17:00","19:30",4.19070565822222,6,0,69,56
"3205","2019-10-14",167,"BF","Dinner",0,"17:00","19:30",3.86408632366667,6,0,69,56
"3206","2019-10-14",167,"TD","Lunch",0,"11:00","13:30",4.60347134155556,10,0,69,56
"3207","2019-10-15",168,"BK","Breakfast",0,"08:00","11:00",2.08996954138889,4,0,64,44
"3208","2019-10-15",168,"BR","Breakfast",0,"08:00","11:00",2.73720351796296,4,0,64,44
"3209","2019-10-15",168,"DC","Breakfast",0,"08:00","11:00",1.31488157388889,2,0,64,44
"3210","2019-10-15",168,"GH","Breakfast",0,"08:00","11:00",2.56365324,4,0,64,44
"3211","2019-10-15",168,"JE","Breakfast",0,"08:00","11:00",2.11926602101852,4,0,64,44
"3212","2019-10-15",168,"MC","Breakfast",0,"08:00","11:00",3.27369472148148,4,0,64,44
"3213","2019-10-15",168,"ES","Breakfast",0,"08:00","11:00",2.62527935055556,3,0,64,44
"3214","2019-10-15",168,"PC","Breakfast",0,"08:00","11:00",1.35083685055556,2,0,64,44
"3215","2019-10-15",168,"SM","Breakfast",0,"08:00","11:00",3.28111990407407,6,0,64,44
"3216","2019-10-15",168,"SY","Breakfast",0,"08:00","11:00",2.51750842361111,4,0,64,44
"3217","2019-10-15",168,"MY","Breakfast",0,"08:00","11:00",1.34146573944444,2,0,64,44
"3218","2019-10-15",168,"BF","Breakfast",0,"08:00","11:00",2.88095083425926,5,0,64,44
"3219","2019-10-15",168,"BF","Lunch",0,"11:00","13:30",3.97250087777778,7,0,64,44
"3220","2019-10-15",168,"BK","Lunch",0,"11:00","13:30",4.57763455311111,8,0,64,44
"3221","2019-10-15",168,"BR","Lunch",0,"11:00","13:30",1.74815433044444,3,0,64,44
"3222","2019-10-15",168,"DC","Lunch",0,"11:00","13:30",2.63923010755556,4,0,64,44
"3223","2019-10-15",168,"ES","Lunch",0,"11:00","13:30",2.96728366033333,5,0,64,44
"3224","2019-10-15",168,"GH","Lunch",0,"11:00","13:30",3.61736588655556,8,0,64,44
"3225","2019-10-15",168,"JE","Lunch",0,"11:00","13:30",3.35232521588889,7,0,64,44
"3226","2019-10-15",168,"MC","Lunch",0,"11:00","13:30",3.32540622011111,6,0,64,44
"3227","2019-10-15",168,"MY","Lunch",0,"11:00","13:30",3.35089343833333,6,0,64,44
"3228","2019-10-15",168,"PC","Lunch",0,"11:00","13:30",2.58111377544444,4,0,64,44
"3229","2019-10-15",168,"SM","Lunch",0,"11:00","13:30",3.88487754933333,7,0,64,44
"3230","2019-10-15",168,"TC","Breakfast",0,"08:00","11:00",1.48008971916667,2,0,64,44
"3231","2019-10-15",168,"TD","Breakfast",0,"08:00","11:00",2.0523704612037,4,0,64,44
"3232","2019-10-15",168,"TC","Lunch",0,"11:00","13:30",2.79294354877778,6,0,64,44
"3233","2019-10-15",168,"TD","Lunch",0,"11:00","13:30",4.66919432511111,8,0,64,44
"3234","2019-10-15",168,"BF","Dinner",0,"17:00","19:30",3.00695011155556,5,0,64,44
"3235","2019-10-15",168,"BK","Dinner",0,"17:00","19:30",4.47572469344444,7,0,64,44
"3236","2019-10-15",168,"BR","Dinner",0,"17:00","19:30",1.76243933333333,3,0,64,44
"3237","2019-10-15",168,"DC","Dinner",0,"17:00","19:30",2.41545488833333,4,0,64,44
"3238","2019-10-15",168,"ES","Dinner",0,"17:00","19:30",4.22302016344444,7,0,64,44
"3239","2019-10-15",168,"GH","Dinner",0,"17:00","19:30",2.19028125788889,3,0,64,44
"3240","2019-10-15",168,"JE","Dinner",0,"17:00","19:30",3.020464878,5,0,64,44
"3241","2019-10-15",168,"MC","Dinner",0,"17:00","19:30",4.91542976688889,9,0,64,44
"3242","2019-10-15",168,"MY","Dinner",0,"17:00","19:30",2.27024675955556,4,0,64,44
"3243","2019-10-15",168,"PC","Dinner",0,"17:00","19:30",3.123554776,4,0,64,44
"3244","2019-10-15",168,"SM","Dinner",0,"17:00","19:30",2.18900504422222,3,0,64,44
"3245","2019-10-15",168,"SY","Dinner",0,"17:00","19:30",2.35633911,3,0,64,44
"3246","2019-10-15",168,"TC","Dinner",0,"17:00","19:30",2.955611694,5,0,64,44
"3247","2019-10-15",168,"TD","Dinner",0,"17:00","19:30",2.75629165722222,4,0,64,44
"3248","2019-10-15",168,"SY","Lunch",0,"11:00","13:30",1.974977219,4,0,64,44
"3249","2019-10-16",169,"BK","Breakfast",0,"08:00","11:00",0.0600445482407407,8,2.11,67,41
"3250","2019-10-16",169,"BR","Breakfast",0,"08:00","11:00",2.67725293074074,4,2.11,67,41
"3251","2019-10-16",169,"SM","Breakfast",0,"08:00","11:00",1.5595620162037,6,2.11,67,41
"3252","2019-10-16",169,"SY","Breakfast",0,"08:00","11:00",1.93326347046296,3,2.11,67,41
"3253","2019-10-16",169,"BK","Lunch",0,"11:00","13:30",5.300124175,8,2.11,67,41
"3254","2019-10-16",169,"PC","Breakfast",0,"08:00","11:00",0.0231364927777778,7,2.11,67,41
"3255","2019-10-16",169,"PC","Lunch",0,"11:00","13:30",4.97710486966667,7,2.11,67,41
"3256","2019-10-16",169,"SM","Lunch",0,"11:00","13:30",4.19240214333333,7,2.11,67,41
"3257","2019-10-16",169,"SY","Lunch",0,"11:00","13:30",1.572741558,2,2.11,67,41
"3258","2019-10-16",169,"BR","Lunch",0,"11:00","13:30",2.29726602377778,4,2.11,67,41
"3259","2019-10-16",169,"BR","Dinner",0,"17:00","19:30",2.83651175844444,5,2.11,67,41
"3260","2019-10-16",169,"PC","Dinner",0,"17:00","19:30",3.43819098266667,5,2.11,67,41
"3261","2019-10-16",169,"SM","Dinner",0,"17:00","19:30",3.97602577177778,6,2.11,67,41
"3262","2019-10-16",169,"SY","Dinner",0,"17:00","19:30",2.10887497722222,4,2.11,67,41
"3263","2019-10-16",169,"BK","Dinner",0,"17:00","19:30",5.70642590166667,9,2.11,67,41
"3264","2019-10-17",170,"BR","Breakfast",0,"08:00","11:00",1.57430777787037,3,0.13,65,54
"3265","2019-10-17",170,"PC","Breakfast",0,"08:00","11:00",0.0211388885185185,4,0.13,65,54
"3266","2019-10-17",170,"SM","Breakfast",0,"08:00","11:00",1.32814888759259,7,0.13,65,54
"3267","2019-10-17",170,"BK","Breakfast",0,"08:00","11:00",0.120425184351852,8,0.13,65,54
"3268","2019-10-17",170,"BK","Lunch",0,"11:00","13:30",4.94108589577778,8,0.13,65,54
"3269","2019-10-17",170,"BR","Lunch",0,"11:00","13:30",1.96280877733333,3,0.13,65,54
"3270","2019-10-17",170,"PC","Lunch",0,"11:00","13:30",3.60796342088889,5,0.13,65,54
"3271","2019-10-17",170,"SY","Breakfast",0,"08:00","11:00",1.67670861046296,3,0.13,65,54
"3272","2019-10-17",170,"BK","Dinner",0,"17:00","19:30",4.90556754211111,8,0.13,65,54
"3273","2019-10-17",170,"BR","Dinner",0,"17:00","19:30",2.02125777788889,3,0.13,65,54
"3274","2019-10-17",170,"PC","Dinner",0,"17:00","19:30",2.92493832544444,6,0.13,65,54
"3275","2019-10-17",170,"SM","Dinner",0,"17:00","19:30",3.14473599944444,6,0.13,65,54
"3276","2019-10-17",170,"SY","Dinner",0,"17:00","19:30",2.27756222133333,3,0.13,65,54
"3277","2019-10-17",170,"SM","Lunch",0,"11:00","13:30",3.99114066788889,7,0.13,65,54
"3278","2019-10-17",170,"SY","Lunch",0,"11:00","13:30",1.45320433088889,2,0.13,65,54
"3279","2019-10-18",171,"SY","Breakfast",0,"08:00","11:00",1.51384935092593,2,0,63,48
"3280","2019-10-18",171,"BK","Lunch",0,"11:00","13:30",3.35588211044444,4,0,63,48
"3281","2019-10-18",171,"BR","Breakfast",0,"08:00","11:00",1.48188768518518,2,0,63,48
"3282","2019-10-18",171,"SM","Breakfast",0,"08:00","11:00",1.3443295362037,2,0,63,48
"3283","2019-10-18",171,"SM","Lunch",0,"11:00","13:30",3.03365799311111,4,0,63,48
"3284","2019-10-18",171,"SY","Lunch",0,"11:00","13:30",1.01743210466667,2,0,63,48
"3285","2019-10-18",171,"BR","Lunch",0,"11:00","13:30",1.263029764,2,0,63,48
"3286","2019-10-18",171,"PC","Lunch",0,"11:00","13:30",3.43549176966667,5,0,63,48
